Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
31.878011227,-16.54978,42.64303,15.49108,-0.1948076,0.5404428,0.2374221,25.9296,-4.286895,-5.313003,992.0408
31.888057232,-18.94218,39.52972,15.91979,-0.2017012,0.526772,0.2989536,25.9296,-4.286895,-5.313003,992.0408
31.898103237,-19.18755,39.23037,17.87961,-0.1928488,0.4964988,0.3289122,25.9296,-4.286895,-5.313003,992.0333
31.908148766,-20.04636,40.30805,21.0643,-0.1990356,0.5392785,0.3892504,27.03781,-3.556944,-6.50238,992.0333
31.918195248,-18.94218,44.85827,21.43177,-0.1871073,0.5694184,0.4123399,27.03781,-3.556944,-6.50238,992.0333
31.928241253,-18.2674,48.33081,22.59541,-0.1945722,0.581903,0.4222265,27.03781,-3.556944,-6.50238,992.0333
31.938287258,-18.08337,53.65936,25.16766,-0.1931951,0.6413878,0.472822,27.03781,-3.556944,-6.50238,992.0356
31.948333263,-17.34725,59.22739,24.49398,-0.1905684,0.6850831,0.422971,27.03781,-3.556944,-6.50238,992.0356
31.958378792,-16.54978,57.73061,23.6978,-0.2010606,0.7327453,0.4072824,27.77186,-2.836276,-6.486509,992.0356
31.968424797,-16.91784,54.67717,21.67674,-0.225073,0.7732837,0.4116321,27.77186,-2.836276,-6.486509,992.0356
31.978470802,-19.80099,52.82116,19.22698,-0.2441998,0.8210276,0.4367041,27.77186,-2.836276,-6.486509,992.0356
31.988516808,-21.21188,49.40849,15.12362,-0.2516246,0.8324943,0.4527952,27.77186,-2.836276,-6.486509,992.0356
31.998562336,-21.27323,47.61235,12.1839,-0.2934093,0.8437269,0.4432054,27.77186,-2.836276,-6.486509,992.0356
32.008608341,-19.61695,45.03789,10.5303,-0.284958,0.8321922,0.4381233,29.24286,-1.753061,-6.903989,992.0356
32.018654346,-18.81949,46.35506,9.672883,-0.2936822,0.8560699,0.4180856,29.24286,-1.753061,-6.903989,992.0322
32.028700352,-19.06486,46.29519,8.447999,-0.2824291,0.854781,0.4136859,29.24286,-1.753061,-6.903989,992.0322
32.038745880,-16.61112,48.74991,7.223115,-0.2711889,0.8544647,0.4093071,29.24286,-1.753061,-6.903989,992.0322
32.048791885,-11.33559,50.48618,5.263301,-0.2888447,0.815929,0.3937331,29.24286,-1.753061,-6.903989,992.0322
32.058837890,-4.465121,48.45055,5.569522,-0.3021407,0.7870314,0.3979783,30.70554,-1.409662,-5.673379,992.0322
32.068883896,-0.784513,47.37287,5.753255,-0.2909554,0.7569764,0.4020649,30.70554,-1.409662,-5.673379,992.0322
32.078929424,1.730569,41.86471,6.365697,-0.2936453,0.733704,0.386735,30.70554,-1.409662,-5.673379,992.0322
32.088975429,3.018781,34.08143,6.978138,-0.2888688,0.7686749,0.4688787,30.70554,-1.409662,-5.673379,992.0322
32.099021435,-0.5391392,30.96812,5.324545,-0.2764459,0.7708848,0.5201066,31.43627,0.03137541,-5.204705,992.0305
32.109067440,-1.520634,28.99237,3.48722,-0.2579728,0.7590771,0.5690863,31.43627,0.03137541,-5.204705,992.0305
32.119112968,-2.072726,26.4179,2.323581,-0.2624917,0.7047871,0.6009999,31.43627,0.03137541,-5.204705,992.0305
32.129159450,-2.747504,28.15417,3.48722,-0.2793564,0.6908298,0.6185156,31.43627,0.03137541,-5.204705,992.0305
32.139205456,-4.465121,28.99237,5.69201,-0.2526939,0.6731541,0.6189502,31.43627,0.03137541,-5.204705,992.0305
32.149251461,-6.796172,27.73507,6.304452,-0.2639403,0.6734808,0.6218925,33.26725,-0.3516312,-3.976897,992.0305
32.159297466,-7.716324,25.87906,6.610673,-0.2533578,0.6502667,0.62086,33.26725,-0.3516312,-3.976897,992.0305
32.169342994,-11.6423,27.79494,9.979104,-0.2246052,0.6963338,0.6231233,33.26725,-0.3516312,-3.976897,992.0305
32.179389000,-13.72798,24.74151,8.815464,-0.2516651,0.6981564,0.5945727,33.26725,-0.3516312,-3.976897,992.0287
32.189435005,-19.6783,19.41296,11.20399,-0.2841476,0.7194797,0.6177167,33.26725,-0.3516312,-3.976897,992.0287
32.199481010,-24.52443,19.1136,13.89873,-0.3104647,0.7568994,0.6454813,35.47154,-0.0008621216,-3.947179,992.0287
32.209526539,-29.06385,18.45502,15.49108,-0.3711127,0.7840494,0.6229237,35.47154,-0.0008621216,-3.947179,992.0287
32.219572544,-34.2167,11.86917,16.96094,-0.3939049,0.8170645,0.6601541,35.47154,-0.0008621216,-3.947179,992.0305
32.229618549,-38.26537,9.115088,17.51214,-0.4364877,0.8327409,0.7067018,35.47154,-0.0008621216,-3.947179,992.0305
32.237153053,-39.00149,8.097274,20.69684,-0.449392,0.8647542,0.7644522,35.47154,-0.0008621216,-3.947179,992.0305
32.247199058,-37.65193,12.04878,23.94278,-0.4756415,0.9423541,0.8194171,34.74292,0.3764071,-5.161919,992.0305
32.257244587,-39.06283,13.24621,24.06527,-0.4884873,0.9690387,0.8741797,34.74292,0.3764071,-5.161919,992.0287
32.267290592,-39.3082,15.10222,25.22891,-0.4273004,0.9352865,1.001964,34.74292,0.3764071,-5.161919,992.0287
32.277336597,-34.09401,21.56833,28.16863,-0.4043451,0.8637422,1.110951,34.74292,0.3764071,-5.161919,992.0287
32.287382603,-8.943192,47.01364,41.51986,-0.3677471,0.9305378,0.9531625,34.74292,0.3764071,-5.161919,992.0287
32.297428131,1.423851,63.77762,48.86916,-0.4356253,1.212304,0.4954386,34.38089,1.476256,-6.365142,992.0287
32.307474136,-11.09021,44.91814,39.98875,-0.4615268,1.431551,0.2746719,34.38089,1.476256,-6.365142,992.0287
32.317520141,-24.27906,18.57476,24.00402,-0.5240444,1.463155,0.1722334,34.38089,1.476256,-6.365142,992.0287
32.327566147,-30.04534,-1.482139,6.794406,-0.4188437,1.493915,0.267149,34.38089,1.476256,-6.365142,992.0287
32.337611675,-44.5224,4.205638,1.404917,-0.3657169,1.534247,0.2298819,34.38089,1.476256,-6.365142,992.0287
32.347657680,-52.9878,-6.032361,-19.78557,-0.2320486,1.392963,0.1495007,34.74411,1.467272,-5.596824,992.0287
32.357703686,-50.65674,-24.05363,-37.17892,-0.140433,1.137037,0.1746673,34.74411,1.467272,-5.596824,992.0287
32.367750168,-36.91581,-31.65729,-43.42583,-0.1142174,0.9658563,0.2762398,34.74411,1.467272,-5.596824,992.0287
32.377796173,-24.58577,-28.00514,-45.01818,-0.1231386,0.8678889,0.2861706,34.74411,1.467272,-5.596824,992.0287
32.387842178,-14.28007,-26.38861,-43.97703,-0.1697649,0.7585746,0.2543959,34.74411,1.467272,-5.596824,992.0287
32.397887707,-7.900354,-26.08926,-35.58657,-0.2465598,0.6770163,0.2348738,35.849,2.917593,-6.333399,992.0287
32.407933712,0.2583258,-25.43067,-21.99036,-0.2741492,0.6604841,0.25383,35.849,2.917593,-6.333399,992.0287
32.417979717,3.570872,-18.00663,-9.37406,-0.2791688,0.7275604,0.3199493,35.849,2.917593,-6.333399,992.027
32.428025722,6.392671,-9.205542,0.9149641,-0.2975822,0.7947803,0.3439964,35.849,2.917593,-6.333399,992.027
32.438071251,5.84058,-2.919051,5.38579,-0.2824398,0.8803481,0.3768731,35.849,2.917593,-6.333399,992.027
32.448117256,9.214471,-2.380209,-0.3711639,-0.2702138,0.9350674,0.4320971,38.04361,3.978125,-4.704936,992.027
32.458163261,11.97493,-0.224841,-6.311851,-0.2627169,0.923613,0.5472407,38.04361,3.978125,-4.704936,992.027
32.468208790,16.75972,3.487182,-14.27359,-0.2659451,0.8635851,0.6341051,38.04361,3.978125,-4.704936,992.027
32.478254795,20.74704,9.474316,-18.62193,-0.2668692,0.7720912,0.7035215,38.04361,3.978125,-4.704936,992.027
32.488300800,25.28646,20.49064,-20.15304,-0.2504959,0.7197284,0.7066244,38.04361,3.978125,-4.704936,992.027
32.498346805,25.71586,30.96812,-22.6028,-0.2474393,0.6824677,0.6181625,38.78316,5.736356,-5.888529,992.027
32.508392334,21.85122,31.80632,-25.05257,-0.2527803,0.6419091,0.5009385,38.78316,5.736356,-5.888529,992.027
32.518438339,14.49001,28.81276,-27.25736,-0.2542527,0.5797292,0.4196326,38.78316,5.736356,-5.888529,992.027
32.528484344,7.619541,22.94537,-27.50234,-0.2630425,0.5221794,0.358103,38.78316,5.736356,-5.888529,992.027
32.538530350,0.6263865,17.0181,-25.42004,-0.2670123,0.4790781,0.3246351,38.78316,5.736356,-5.888529,992.027
32.548575878,-5.262586,11.92904,-22.72529,-0.2686931,0.4633763,0.3401146,39.15232,4.285455,-5.89849,992.027
32.558622837,-8.636476,7.259076,-20.94921,-0.2536751,0.443492,0.3568504,39.15232,4.285455,-5.89849,992.027
32.568668365,-7.532293,6.061649,-18.56069,-0.2547506,0.4257012,0.3928774,39.15232,4.285455,-5.89849,992.027
32.578714371,-4.09706,4.026024,-17.15207,-0.2707245,0.4161817,0.4037775,39.15232,4.285455,-5.89849,992.027
32.588760376,-0.109735,3.247697,-13.41618,-0.2744556,0.4451838,0.4230966,39.15232,4.285455,-5.89849,992.027
32.598806381,2.65072,2.94834,-13.47742,-0.270108,0.5202085,0.4160536,40.6246,4.281928,-6.326708,992.027
32.608851910,3.141468,-0.6439403,-17.82576,-0.2664832,0.5672123,0.3811155,40.6246,4.281928,-6.326708,992.027
32.618897915,5.472519,-9.864126,-24.13391,-0.2734705,0.6076496,0.3614219,40.6246,4.281928,-6.326708,992.0287
32.628943920,5.779237,-18.36585,-30.31957,-0.2876771,0.6321039,0.3198733,40.6246,4.281928,-6.326708,992.0287
32.638989925,6.454015,-35.72854,-42.50717,-0.3104681,0.6314827,0.3664438,40.6246,4.281928,-6.326708,992.0287
32.649035454,3.816246,-45.24809,-43.48708,-0.2899318,0.6266564,0.4620203,40.99911,3.989338,-7.53494,992.0287
32.659081459,0.1969823,-46.98436,-42.07846,-0.3007617,0.6418531,0.4944943,40.99911,3.989338,-7.53494,992.0305
32.669127464,-6.673485,-46.08628,-35.64782,-0.30797,0.6155211,0.5571941,40.99911,3.989338,-7.53494,992.0305
32.679172993,-11.15156,-42.01503,-33.13681,-0.3157205,0.6408455,0.5405347,40.99911,3.989338,-7.53494,992.0305
32.689218998,-14.58679,-44.76912,-35.83155,-0.3433256,0.599609,0.4784983,40.26844,4.302697,-8.368295,992.0305
32.699265003,-12.99186,-50.81612,-35.77031,-0.3735209,0.5733247,0.4297272,40.26844,4.302697,-8.368295,992.0305
32.709311008,-9.986032,-54.94724,-33.93298,-0.4047727,0.5845972,0.3659583,40.26844,4.302697,-8.368295,992.0305
32.719356537,-6.550798,-62.01205,-30.56455,-0.430621,0.5684478,0.3355803,40.26844,4.302697,-8.368295,992.0305
32.729402542,-10.66081,-68.17881,-24.19515,-0.4318667,0.6546965,0.3144388,40.26844,4.302697,-8.368295,992.0305
32.739448547,-9.802001,-78.11745,-27.25736,-0.4683214,0.6997154,0.2839881,39.5377,4.67643,-9.201053,992.0322
32.749495029,-8.329758,-91.46876,-30.80953,-0.4530131,0.6764953,0.3581262,39.5377,4.67643,-9.201053,992.0322
32.759541035,-6.550798,-96.7973,-33.38178,-0.4501348,0.7108684,0.4522415,39.5377,4.67643,-9.201053,992.0322
32.769587040,1.423851,-100.9284,-35.95404,-0.438672,0.7003272,0.5822307,39.5377,4.67643,-9.201053,992.0322
32.779632568,9.214471,-97.87499,-36.44399,-0.4106579,0.7759451,0.7331275,39.5377,4.67643,-9.201053,992.0316
32.787166595,15.34882,-91.40888,-39.99615,-0.3742183,0.8258041,0.8283479,39.5377,4.67643,-9.201053,992.0316
32.797213077,18.90674,-79.255,-45.14067,-0.3607935,0.8739866,0.9145581,38.4395,5.052076,-10.03817,992.0316
32.807259083,26.3293,-74.58504,-60.81918,-0.3646531,0.910336,0.9268504,38.4395,5.052076,-10.03817,992.0316
32.817305088,27.43348,-65.0655,-60.88042,-0.3899566,0.7889171,0.9229593,38.4395,5.052076,-10.03817,992.0333
32.827350616,21.97391,-59.37772,-51.81628,-0.4036637,0.8190672,0.9016458,38.4395,5.052076,-10.03817,992.0333
32.837396622,12.95642,-57.52171,-55.36845,-0.3677144,0.7972405,0.8866144,35.87318,5.801156,-11.27111,992.0333
32.847442627,7.680884,-54.70776,-53.89859,-0.3449268,0.7098051,0.9066549,35.87318,5.801156,-11.27111,992.0333
32.857488632,11.72955,-47.16397,-48.63159,-0.4162551,0.7167098,0.8406171,35.87318,5.801156,-11.27111,992.035
32.867534161,18.04793,-42.07491,-38.83252,-0.4892364,0.7153438,0.7054414,35.87318,5.801156,-11.27111,992.035
32.877580166,22.71003,-43.15259,-23.95018,-0.5603559,0.8350376,0.5838567,35.87318,5.801156,-11.27111,992.035
32.887626171,24.24362,-49.07985,-16.41714,-0.6278092,1.039106,0.4396266,34.03466,5.082691,-10.91807,992.035
32.897672176,12.2203,-66.38267,-14.33484,-0.6439309,1.223685,0.4517984,34.03466,5.082691,-10.91807,992.035
32.907717705,6.944762,-74.58504,-19.66308,-0.6438273,1.309806,0.5168594,34.03466,5.082691,-10.91807,992.035
32.917763710,9.459845,-72.90865,-25.2363,-0.6207455,1.325506,0.4710884,34.03466,5.082691,-10.91807,992.035
32.927809715,10.93209,-70.45392,-28.72722,-0.5891697,1.333405,0.4418679,34.03466,5.082691,-10.91807,992.035
32.937855721,13.87657,-67.28074,-34.85164,-0.5650241,1.31188,0.2995042,34.39751,6.887888,-10.45017,992.0384
32.947901249,14.91941,-70.03482,-46.36555,-0.531468,1.178437,0.1762525,34.39751,6.887888,-10.45017,992.0384
32.957947254,18.10927,-81.17088,-53.16366,-0.549001,1.031528,0.07885645,34.39751,6.887888,-10.45017,992.0384
32.967993259,17.74121,-93.50438,-56.22586,-0.5486678,0.9209027,0.03913361,34.39751,6.887888,-10.45017,992.0384
32.978039742,10.93209,-105.4786,-55.24596,-0.515797,0.8343868,0.0169902,34.39751,6.887888,-10.45017,992.0402
32.988085747,6.392671,-118.2911,-52.06126,-0.4879753,0.73774,0.04111713,33.6497,6.144239,-7.983169,992.0402
32.998131275,2.159973,-128.589,-42.44592,-0.4654489,0.6868832,0.1146257,33.6497,6.144239,-7.983169,992.0402
33.008177280,-4.09706,-130.2055,-31.48321,-0.4213673,0.7158782,0.2151063,33.6497,6.144239,-7.983169,992.0402
33.018223286,0.6263865,-127.8107,-25.48128,-0.3354215,0.7585822,0.3075084,33.6497,6.144239,-7.983169,992.0419
33.028269291,3.816246,-119.6083,-18.31571,-0.3387792,0.8470988,0.3716816,33.6497,6.144239,-7.983169,992.0419
33.038314819,12.71105,-111.346,-23.76644,-0.3049478,0.8683183,0.4538518,32.90935,6.864899,-7.157098,992.0419
33.048360824,21.54451,-100.3297,-26.64492,-0.3119249,0.8898473,0.4917084,32.90935,6.864899,-7.157098,992.0419
33.058406830,35.40813,-87.33763,-33.81049,-0.2647413,0.8777014,0.5022072,32.90935,6.864899,-7.157098,992.0419
33.068452835,48.781,-74.58504,-42.87463,-0.2530422,0.8187332,0.5358481,32.90935,6.864899,-7.157098,992.0419
33.078498363,60.62029,-62.61077,-49.73398,-0.2230255,0.7471324,0.4651849,32.90935,6.864899,-7.157098,992.0419
33.088544369,66.07986,-54.88737,-56.16462,-0.1844796,0.6326112,0.423733,28.13918,5.086191,-8.059253,992.0419
33.098590374,62.82865,-53.51033,-59.34932,-0.1946899,0.5219637,0.435795,28.13918,5.086191,-8.059253,992.0436
33.108636379,57.2464,-54.28866,-59.41056,-0.1955086,0.4211265,0.3862293,28.13918,5.086191,-8.059253,992.0436
33.118681907,47.98354,-56.0848,-56.77707,-0.1780871,0.2952086,0.4040406,28.13918,5.086191,-8.059253,992.0436
33.128727913,40.00889,-54.70776,-48.08039,-0.2019445,0.2530021,0.4142858,28.13918,5.086191,-8.059253,992.0436
33.138773918,36.26694,-55.30647,-39.68993,-0.2065431,0.2296255,0.4099801,26.66057,2.961879,-6.060328,992.0412
33.148819923,28.66035,-53.74982,-29.40091,-0.1926192,0.2630546,0.4522873,26.66057,2.961879,-6.060328,992.0412
33.158866405,22.526,-50.87599,-20.15304,-0.2301731,0.3642491,0.4551324,26.66057,2.961879,-6.060328,992.0412
33.168912411,18.10927,-49.07985,-15.98843,-0.2429478,0.4523773,0.4901322,26.66057,2.961879,-6.060328,992.0412
33.178957939,12.28164,-48.12191,-17.09083,-0.2901396,0.5360857,0.4730194,26.66057,2.961879,-6.060328,992.0412
33.189003944,7.926258,-53.80968,-20.21428,-0.3218946,0.6033623,0.4669662,27.01299,2.208956,-3.198275,992.0412
33.199049949,4.981772,-60.69489,-24.37889,-0.3585304,0.6426319,0.4905162,27.01299,2.208956,-3.198275,992.0412
33.209095478,-1.336604,-65.24511,-22.35783,-0.3952531,0.6953622,0.5359071,27.01299,2.208956,-3.198275,992.0412
33.219141483,-9.679314,-69.55585,-22.90903,-0.4290849,0.7496295,0.5755677,27.01299,2.208956,-3.198275,992.0412
33.229187488,-17.16322,-72.42967,-24.56262,-0.4360601,0.7773381,0.6331937,27.01299,2.208956,-3.198275,992.0412
33.239233494,-22.80681,-71.65134,-25.72626,-0.4597582,0.8011844,0.6587383,25.9069,1.482541,-2.390878,992.0412
33.249279022,-28.5731,-70.87302,-28.9722,-0.4539547,0.7772461,0.6821433,25.9069,1.482541,-2.390878,992.0412
33.259325027,-32.19236,-66.56228,-27.25736,-0.4489275,0.7751799,0.7069777,25.9069,1.482541,-2.390878,992.0412
33.269371033,-33.2352,-61.53308,-30.25833,-0.4362272,0.7839306,0.7291272,25.9069,1.482541,-2.390878,992.0412
33.279417038,-30.72012,-55.54596,-31.11575,-0.4091169,0.7815485,0.7677238,25.9069,1.482541,-2.390878,992.0412
33.289462566,-28.08235,-49.31934,-34.05547,-0.4218749,0.7814544,0.7591703,24.80412,1.850526,-2.400368,992.0412
33.299508571,-25.62861,-43.81117,-34.30045,-0.4068424,0.7510833,0.7464656,24.80412,1.850526,-2.400368,992.0389
33.309554577,-23.11353,-41.17683,-34.17796,-0.4124783,0.7695116,0.744974,24.80412,1.850526,-2.400368,992.0389
33.319600582,-21.27323,-39.26095,-36.68897,-0.4176337,0.7779733,0.7102189,24.80412,1.850526,-2.400368,992.0389
33.327135086,-19.24889,-39.91954,-35.40284,-0.4163051,0.7858319,0.7022372,24.80412,1.850526,-2.400368,992.0389
33.337181091,-16.05903,-41.83542,-33.32054,-0.435485,0.8298594,0.7032822,24.06794,2.941093,-2.398343,992.0369
33.347226620,-13.42126,-47.82255,-34.05547,-0.4596201,0.8791622,0.7063828,24.06794,2.941093,-2.398343,992.0369
33.357272625,-15.50694,-45.72705,-34.48418,-0.4581865,0.8555898,0.7389197,24.06794,2.941093,-2.398343,992.0369
33.367318630,-14.89351,-39.56031,-33.44303,-0.4975927,0.8740988,0.7361777,24.06794,2.941093,-2.398343,992.0369
33.377364635,-12.43977,-35.48906,-32.46312,-0.4870391,0.880287,0.7060777,24.06794,2.941093,-2.398343,992.0369
33.387410164,-12.86917,-32.07639,-32.1569,-0.4882146,0.9218459,0.6758391,24.80453,3.30305,-2.768031,992.0369
33.397456646,-17.53128,-30.04076,-33.50427,-0.4584478,0.9318534,0.6878641,24.80453,3.30305,-2.768031,992.0369
33.407502651,-20.78248,-31.17832,-37.11768,-0.4187297,0.8919002,0.6963729,24.80453,3.30305,-2.768031,992.0369
33.417548656,-17.89934,-31.35793,-36.38275,-0.4185699,0.8181834,0.7316779,24.80453,3.30305,-2.768031,992.0402
33.427594662,-10.35409,-28.36437,-32.52436,-0.4508123,0.7423529,0.7355035,24.80453,3.30305,-2.768031,992.0402
33.437640190,-1.950039,-25.67016,-23.27649,-0.4973056,0.7437079,0.7381815,24.44003,4.701236,-3.586291,992.0402
33.447686195,1.914599,-21.59891,-13.41618,-0.559571,0.8199414,0.7200335,24.44003,4.701236,-3.586291,992.0402
33.457732200,1.914599,-18.30598,-3.739594,-0.5524004,0.9402376,0.7139417,24.44003,4.701236,-3.586291,992.042
33.467778206,-2.50213,-15.73152,-2.759687,-0.5142211,1.079971,0.6966003,24.44003,4.701236,-3.586291,992.042
33.477823734,-7.225576,-15.67164,-9.986502,-0.4191594,1.177516,0.6895422,25.16406,6.131078,-1.908012,992.042
33.487869739,-2.747504,-16.33023,-26.21621,-0.3155081,1.144797,0.6810924,25.16406,6.131078,-1.908012,992.042
33.497915745,6.331328,-12.85769,-42.07846,-0.2503977,1.063994,0.6636842,25.16406,6.131078,-1.908012,992.0397
33.507961750,17.80256,-8.067986,-54.69476,-0.2259363,0.9665904,0.5862741,25.16406,6.131078,-1.908012,992.0397
33.518007278,28.47632,-7.169916,-62.90148,-0.2188113,0.8783658,0.4885593,25.16406,6.131078,-1.908012,992.0397
33.528053284,27.67885,-6.032361,-62.04406,-0.2177195,0.8198247,0.4461128,24.80494,5.058035,-3.196375,992.0397
33.538099289,27.49482,-11.42078,-68.84216,-0.187075,0.7778293,0.3861365,24.80494,5.058035,-3.196375,992.0397
33.548145294,24.73437,-15.19267,-66.57613,-0.1905944,0.706871,0.3707508,24.80494,5.058035,-3.196375,992.0397
33.558190822,22.03525,-16.8092,-61.24789,-0.2133167,0.6799784,0.3511424,24.80494,5.058035,-3.196375,992.0397
33.568237305,19.64286,-20.46135,-55.00098,-0.2050414,0.6744433,0.3236783,24.80494,5.058035,-3.196375,992.0397
33.578283310,16.14628,-26.209,-49.85647,-0.1913578,0.7063694,0.3051268,26.63056,5.029025,-1.073699,992.0413
33.588329315,15.16479,-33.75279,-47.4067,-0.1825707,0.7434734,0.3020394,26.63056,5.029025,-1.073699,992.0413
33.598375320,14.79673,-41.83542,-45.69186,-0.1862652,0.7752682,0.3386605,26.63056,5.029025,-1.073699,992.0413
33.608420849,12.89508,-45.90667,-46.36555,-0.1677986,0.7999592,0.3860247,26.63056,5.029025,-1.073699,992.0413
33.618466854,13.2018,-45.66719,-48.99905,-0.1550509,0.8048261,0.4071332,26.63056,5.029025,-1.073699,992.0389
33.628512859,13.38583,-46.80474,-54.20481,-0.1619209,0.7735196,0.4189552,27.3642,4.29717,-0.6901649,992.0389
33.638558865,17.61852,-45.8468,-56.71582,-0.1776468,0.7152106,0.4494074,27.3642,4.29717,-0.6901649,992.0389
33.648604393,22.21928,-41.17683,-55.8584,-0.2095564,0.6842188,0.4426937,27.3642,4.29717,-0.6901649,992.0389
33.658650398,28.66035,-36.68649,-52.48997,-0.2132236,0.6633103,0.4350828,27.3642,4.29717,-0.6901649,992.0408
33.668696403,33.99723,-30.75922,-48.32537,-0.2193219,0.6774079,0.426317,27.3642,4.29717,-0.6901649,992.0408
33.678742409,37.24843,-25.96951,-45.8756,-0.2169914,0.6842885,0.4207037,27.3582,3.984691,0.4527942,992.0408
33.688787937,41.17441,-20.70084,-44.65071,-0.2152399,0.7012995,0.4258469,27.3582,3.984691,0.4527942,992.0408
33.698833942,49.88518,-16.27036,-44.83445,-0.1744897,0.6777828,0.3839314,27.3582,3.984691,0.4527942,992.0424
33.708879948,59.0867,-16.68946,-44.46698,-0.1588756,0.7021675,0.3355129,27.3582,3.984691,0.4527942,992.0424
33.718925953,60.68163,-18.60534,-47.9579,-0.1371466,0.7186099,0.3189816,27.3582,3.984691,0.4527942,992.0424
33.728971481,62.64462,-22.37723,-52.85744,-0.1236138,0.6839933,0.2855992,28.45852,3.612581,0.907928,992.0424
33.739017963,62.46059,-29.68154,-57.08329,-0.112394,0.6572103,0.307956,28.45852,3.612581,0.907928,992.0421
33.749063969,58.47327,-35.6088,-59.47181,-0.1198724,0.6470215,0.35807,28.45852,3.612581,0.907928,992.0421
33.759109974,51.11205,-38.42275,-62.47277,-0.1211665,0.6116537,0.4023441,28.45852,3.612581,0.907928,992.0421
33.769155979,48.41294,-42.31439,-63.88139,-0.1318859,0.5451305,0.4335515,28.45852,3.612581,0.907928,992.0421
33.779201508,47.98354,-41.95516,-62.53402,-0.134359,0.4940462,0.4961758,28.82267,0.7014959,2.093255,992.0421
33.789247513,49.14906,-37.34507,-57.9407,-0.1484291,0.4619435,0.5381946,28.82267,0.7014959,2.093255,992.0421
33.799293518,53.99519,-29.68154,-52.85744,-0.1540084,0.455204,0.5854982,28.82267,0.7014959,2.093255,992.0421
33.809339523,59.45476,-22.8562,-47.89666,-0.1683929,0.4648672,0.5704565,28.82267,0.7014959,2.093255,992.0421
33.819385052,64.97568,-23.57466,-44.7732,-0.2137902,0.4963444,0.5804771,28.82267,0.7014959,2.093255,992.0438
33.829431057,63.3194,-24.41286,-40.97606,-0.2530025,0.5419828,0.59364,30.64702,-0.05554342,4.590752,992.0438
33.839477062,58.22789,-26.68797,-40.30238,-0.2504293,0.5801923,0.6284479,30.64702,-0.05554342,4.590752,992.0438
33.849523067,46.57264,-31.17832,-41.03731,-0.2921691,0.6411544,0.6706894,30.64702,-0.05554342,4.590752,992.0438
33.859568596,36.57365,-33.81266,-42.26219,-0.3160002,0.5871466,0.7645005,30.64702,-0.05554342,4.590752,992.0414
33.869614601,26.39064,-34.59099,-38.52629,-0.3779019,0.4965065,0.8807275,30.64702,-0.05554342,4.590752,992.0414
33.877149105,27.31079,-28.60385,-29.64589,-0.3688214,0.4777439,1.000017,31.00616,-0.7972708,6.243198,992.0414
33.887195110,32.09558,-9.385155,-18.07073,-0.3829034,0.6290513,1.041642,31.00616,-0.7972708,6.243198,992.0414
33.897241116,35.77619,3.726667,-15.92719,-0.4001776,0.7977383,0.9634361,31.00616,-0.7972708,6.243198,992.0414
33.907287121,37.61649,8.576245,-19.54059,-0.3769917,0.8705469,0.8920622,31.00616,-0.7972708,6.243198,992.0414
33.917332649,38.04589,16.06016,-22.05161,-0.3883301,0.9206986,0.8007559,31.00616,-0.7972708,6.243198,992.0414
33.927378654,37.92321,16.53913,-25.2363,-0.406659,0.9421219,0.701211,29.91221,-2.229324,5.006207,992.0414
33.937424660,32.64767,11.45007,-27.4411,-0.4351198,0.8973401,0.6568251,29.91221,-2.229324,5.006207,992.0414
33.947470665,28.23094,4.504994,-30.07459,-0.4011073,0.7916738,0.7271847,29.91221,-2.229324,5.006207,992.0432
33.957517147,32.89305,7.558433,-23.46022,-0.4360882,0.7457849,0.7565705,29.91221,-2.229324,5.006207,992.0432
33.967562675,39.8862,6.361006,-14.88604,-0.4880407,0.6558111,0.7985187,29.91221,-2.229324,5.006207,992.0432
33.977608681,44.30293,7.977531,2.568557,-0.5486063,0.7246756,0.9258077,27.71583,-3.292803,3.696062,992.0432
33.987654686,54.60863,23.54408,18.00209,-0.5922635,0.944208,0.9019965,27.71583,-3.292803,3.696062,992.0408
33.997700691,54.79266,34.44066,28.9648,-0.5993229,1.278439,0.755905,27.71583,-3.292803,3.696062,992.0408
34.007746220,47.61547,36.17693,25.3514,-0.5757436,1.640805,0.5393607,27.71583,-3.292803,3.696062,992.0408
34.017792225,26.94273,25.87906,6.671917,-0.5287619,1.786572,0.310879,27.71583,-3.292803,3.696062,992.0408
34.027838230,1.117134,4.32538,-14.08986,-0.4801794,1.715718,0.2358196,27.34217,-4.027169,4.957815,992.0425
34.037884235,-15.07754,-12.13924,-34.60667,-0.4258996,1.524136,0.3138129,27.34217,-4.027169,4.957815,992.0425
34.047929764,-13.78933,-17.82701,-49.12154,-0.3479185,1.2343,0.3627569,27.34217,-4.027169,4.957815,992.0425
34.057975769,-9.924688,-18.66521,-54.08232,-0.2985652,0.9559461,0.3900706,27.34217,-4.027169,4.957815,992.0425
34.068021774,-1.950039,-10.7622,-49.79523,-0.247337,0.7397904,0.3641006,26.97345,-4.753286,5.328281,992.0442
34.078067779,-3.851686,3.008211,-33.13681,-0.2393836,0.6102399,0.3306374,26.97345,-4.753286,5.328281,992.0442
