"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,239593852E1	1,260308838E1	-2,346603394E0	3,467391968E0	1,328033099E1
2,239987528E1	1,225831604E1	-2,308303833E0	3,199249268E0	1,287749101E1
2,240381205E1	1,195185852E1	-2,308303833E0	3,007705688E0	1,253879907E1
2,240774882E1	1,160710144E1	-2,269989014E0	2,777862549E0	1,214883428E1
2,241168559E1	1,118571472E1	-2,155075073E0	2,662948608E0	1,169854084E1
2,241562236E1	1,084095764E1	-2,155075073E0	2,509719849E0	1,133443448E1
2,241958964E1	1,049618530E1	-2,040145874E0	2,318176270E0	1,094102565E1
2,242352641E1	1,022804260E1	-1,963531494E0	2,164947510E0	1,063744843E1
2,242746318E1	9,883270264E0	-1,925231934E0	2,011718750E0	1,026803591E1
2,243139994E1	9,653427124E0	-1,848617554E0	1,973419189E0	1,002499004E1
2,243533671E1	9,385284424E0	-1,733688354E0	1,896804810E0	9,730730061E0
2,243927348E1	9,193740845E0	-1,618774414E0	1,935104370E0	9,533621046E0
2,244324076E1	9,078826904E0	-1,580459595E0	1,973419189E0	9,424294869E0
2,244717753E1	8,963897705E0	-1,503845215E0	2,088333130E0	9,325993125E0
2,245111430E1	8,810668945E0	-1,427230835E0	2,241561890E0	9,202688456E0
2,245505107E1	8,772369385E0	-1,312316895E0	2,318176270E0	9,167910420E0
2,245898783E1	8,848983765E0	-1,312316895E0	2,586334229E0	9,312132626E0
2,246292460E1	8,963897705E0	-1,350616455E0	2,816177368E0	9,492443408E0
2,246689189E1	9,040512085E0	-1,350616455E0	2,931091309E0	9,599287465E0
2,247082865E1	9,155441284E0	-1,388931274E0	3,160934448E0	9,784822011E0
2,247476542E1	9,232055664E0	-1,427230835E0	3,352478027E0	9,925066678E0
2,247870219E1	9,346969604E0	-1,350616455E0	3,467391968E0	1,006045787E1
2,248263896E1	9,461898804E0	-1,350616455E0	3,697235107E0	1,024798718E1
2,248660624E1	9,500198364E0	-1,235702515E0	3,927078247E0	1,035387238E1
2,249054301E1	9,538513184E0	-1,235702515E0	4,156921387E0	1,047808140E1
2,249447978E1	9,538513184E0	-1,197387695E0	4,233535767E0	1,050427514E1
2,249841654E1	9,461898804E0	-1,197387695E0	4,386764526E0	1,049785546E1
2,250235331E1	9,461898804E0	-1,235702515E0	4,348464966E0	1,048635481E1
2,250629008E1	9,385284424E0	-1,197387695E0	4,386764526E0	1,042885440E1
2,251025736E1	9,385284424E0	-1,197387695E0	4,425079346E0	1,044502888E1
2,251419413E1	9,385284424E0	-1,197387695E0	4,425079346E0	1,044502888E1
2,251813090E1	9,308670044E0	-1,159088135E0	4,386764526E0	1,035560362E1
2,252206767E1	9,308670044E0	-1,044158936E0	4,310150146E0	1,031111052E1
2,252600444E1	9,232055664E0	-1,082473755E0	4,118621826E0	1,016688974E1
2,252997172E1	9,232055664E0	-1,044158936E0	4,042007446E0	1,013207500E1
2,253390849E1	9,232055664E0	-9,675445557E-1	3,965393066E0	1,009412386E1
2,253784526E1	9,193740845E0	-1,005859375E0	3,850463867E0	1,001811838E1
2,254178202E1	9,193740845E0	-9,292449951E-1	3,773849487E0	9,981498231E0
2,254571879E1	9,232055664E0	-9,292449951E-1	3,697235107E0	9,988187798E0
2,254965556E1	9,308670044E0	-8,909301758E-1	3,620620728E0	1,002766119E1
2,255362284E1	9,346969604E0	-9,292449951E-1	3,620620728E0	1,006668920E1
2,255755961E1	9,461898804E0	-9,292449951E-1	3,544006348E0	1,014647753E1
2,256149638E1	9,538513184E0	-9,675445557E-1	3,505706787E0	1,020829840E1
2,256543315E1	9,576812744E0	-1,005859375E0	3,582321167E0	1,027424549E1
2,256936991E1	9,653427124E0	-1,082473755E0	3,544006348E0	1,034023141E1
2,257333720E1	9,691741943E0	-1,082473755E0	3,582321167E0	1,038915956E1
2,257727397E1	9,768356323E0	-1,120773315E0	3,620620728E0	1,047787252E1
2,258121073E1	9,768356323E0	-1,005859375E0	3,658935547E0	1,047952039E1
2,258514750E1	9,768356323E0	-1,120773315E0	3,735549927E0	1,051813916E1
2,258908427E1	9,768356323E0	-1,120773315E0	3,773849487E0	1,053180222E1
2,259302104E1	9,691741943E0	-1,120773315E0	3,850463867E0	1,048866372E1
2,259698832E1	9,576812744E0	-1,082473755E0	4,003692627E0	1,043631383E1
2,260092509E1	9,423583984E0	-1,082473755E0	4,042007446E0	1,031084423E1
2,260486186E1	9,155441284E0	-1,082473755E0	4,080307007E0	1,008180340E1
2,260879863E1	8,925598145E0	-1,005859375E0	4,118621826E0	9,881351176E0
2,261273539E1	8,734054565E0	-9,292449951E-1	4,003692627E0	9,652810993E0
2,261670268E1	8,504211426E0	-9,292449951E-1	3,927078247E0	9,413131880E0
2,262063945E1	8,236068726E0	-8,526306152E-1	3,850463867E0	9,131586884E0
2,262457621E1	7,929595947E0	-8,143157959E-1	3,773849487E0	8,819497835E0
2,262851298E1	7,623138428E0	-7,377014160E-1	3,697235107E0	8,504468843E0
2,263244975E1	7,278381348E0	-6,610870361E-1	3,658935547E0	8,173107148E0
2,263641703E1	6,971923828E0	-5,844726562E-1	3,544006348E0	7,842787205E0
2,264035380E1	6,703765869E0	-5,461730957E-1	3,467391968E0	7,567138755E0
2,264429057E1	6,512237549E0	-5,461730957E-1	3,390777588E0	7,362398766E0
2,264822734E1	6,282394409E0	-5,461730957E-1	3,352478027E0	7,141841043E0
2,265216410E1	6,129165649E0	-5,461730957E-1	3,275863647E0	6,971101724E0
2,265613139E1	5,899322510E0	-5,461730957E-1	3,275863647E0	6,769903527E0
2,266006816E1	5,784393311E0	-6,610870361E-1	3,199249268E0	6,643149698E0
2,266400492E1	5,707778931E0	-6,227874756E-1	3,199249268E0	6,572807653E0
2,266794169E1	5,592864990E0	-6,227874756E-1	3,122634888E0	6,435747950E0
2,267187846E1	5,516250610E0	-5,844726562E-1	3,160934448E0	6,384523136E0
2,267581523E1	5,477935791E0	-6,610870361E-1	3,122634888E0	6,340005145E0
2,267978251E1	5,401321411E0	-6,610870361E-1	3,160934448E0	6,293076802E0
2,268371928E1	5,401321411E0	-6,994018555E-1	3,084320068E0	6,259110658E0
2,268765605E1	5,439636230E0	-6,610870361E-1	3,084320068E0	6,288060804E0
2,269159281E1	5,477935791E0	-7,377014160E-1	3,122634888E0	6,348451193E0
2,269552958E1	5,592864990E0	-7,377014160E-1	3,122634888E0	6,447882662E0
2,269949687E1	5,746093750E0	-8,143157959E-1	3,122634888E0	6,590261925E0
2,270343363E1	5,822708130E0	-8,526306152E-1	3,199249268E0	6,698216539E0
2,270737040E1	6,014236450E0	-7,760162354E-1	3,390777588E0	6,947705659E0
2,271130717E1	6,167465210E0	-7,760162354E-1	3,467391968E0	7,117768988E0
2,271524394E1	6,397308350E0	-7,760162354E-1	3,505706787E0	7,336057210E0
2,271921122E1	6,512237549E0	-6,994018555E-1	3,620620728E0	7,483802195E0
2,272314799E1	6,780380249E0	-6,227874756E-1	3,773849487E0	7,784816023E0
2,272708476E1	6,933609009E0	-6,227874756E-1	3,850463867E0	7,955430228E0
2,273102153E1	7,010223389E0	-6,227874756E-1	3,927078247E0	8,059344871E0
2,273495829E1	7,086837769E0	-5,844726562E-1	3,965393066E0	8,141819208E0
2,273892558E1	7,240066528E0	-5,844726562E-1	3,927078247E0	8,257246223E0
2,274286235E1	7,278381348E0	-5,844726562E-1	3,965393066E0	8,309078499E0
2,274679911E1	7,393295288E0	-4,695587158E-1	4,003692627E0	8,420858344E0
2,275073588E1	7,508224487E0	-4,695587158E-1	4,003692627E0	8,521940800E0
2,275467265E1	7,584838867E0	-4,695587158E-1	4,003692627E0	8,589518070E0
2,275860942E1	7,738067627E0	-5,461730957E-1	3,965393066E0	8,712079994E0
2,276257670E1	7,814682007E0	-5,461730957E-1	3,888778687E0	8,745865285E0
2,276651347E1	7,891296387E0	-5,078582764E-1	3,850463867E0	8,795257284E0
2,277045024E1	8,006210327E0	-4,695587158E-1	3,850463867E0	8,896401586E0
2,277438700E1	8,006210327E0	-5,078582764E-1	3,735549927E0	8,849387385E0
2,277832377E1	8,121139526E0	-4,695587158E-1	3,735549927E0	8,951409154E0
2,278229106E1	8,197753906E0	-5,078582764E-1	3,658935547E0	8,991601552E0
2,278622782E1	8,197753906E0	-4,695587158E-1	3,620620728E0	8,973992921E0
2,279016459E1	8,236068726E0	-5,078582764E-1	3,505706787E0	8,965529999E0
2,279410136E1	8,236068726E0	-4,312438965E-1	3,582321167E0	8,991764248E0
2,279803813E1	8,350982666E0	-3,929443359E-1	3,582321167E0	9,095402228E0
2,280200541E1	8,350982666E0	-3,546295166E-1	3,620620728E0	9,108982821E0
2,280594218E1	8,389297485E0	-3,163299561E-1	3,620620728E0	9,142716850E0
2,280987895E1	8,465911865E0	-4,312438965E-1	3,658935547E0	9,232845950E0
2,281381571E1	8,465911865E0	-4,312438965E-1	3,620620728E0	9,217729084E0
2,281775248E1	8,542526245E0	-3,929443359E-1	3,658935547E0	9,301449846E0
2,282168925E1	8,580825806E0	-4,312438965E-1	3,697235107E0	9,353399930E0
2,282565654E1	8,695755005E0	-3,929443359E-1	3,812164307E0	9,502797328E0
2,282959330E1	8,848983765E0	-3,546295166E-1	3,850463867E0	9,656932627E0
2,283353007E1	8,963897705E0	-3,163299561E-1	4,080307007E0	9,853955144E0
2,283746684E1	9,117126465E0	-3,546295166E-1	4,233535767E0	1,005835882E1
2,284140360E1	9,193740845E0	-3,163299561E-1	4,348464966E0	1,017516992E1
2,284537089E1	9,385284424E0	-2,780151367E-1	4,578308105E0	1,044613619E1
2,284930766E1	9,576812744E0	-2,397155762E-1	4,769836426E0	1,070159546E1
2,285324442E1	9,768356323E0	-2,397155762E-1	4,961380005E0	1,095871983E1
2,285718119E1	9,921585083E0	-2,014007568E-1	5,152908325E0	1,118172067E1
2,286111796E1	1,011311340E1	-3,163299561E-1	5,459365845E0	1,149694754E1
2,286505473E1	1,030465698E1	-3,929443359E-1	5,650909424E0	1,175895991E1
2,286902201E1	1,053450012E1	-5,078582764E-1	5,765823364E0	1,201991397E1
2,287295878E1	1,064941406E1	-6,227874756E-1	5,842437744E0	1,216272843E1
2,287689555E1	1,068772888E1	-6,994018555E-1	5,957366943E0	1,225589379E1
2,288083232E1	1,076434326E1	-6,994018555E-1	5,842437744E0	1,226761295E1
2,288476908E1	1,084095764E1	-8,143157959E-1	5,880752563E0	1,236012636E1
2,288873637E1	1,087925720E1	-8,526306152E-1	5,765823364E0	1,234220140E1
2,289267314E1	1,087925720E1	-8,526306152E-1	5,727523804E0	1,232435577E1
2,289660990E1	1,084095764E1	-8,909301758E-1	5,612594604E0	1,224015267E1
2,290054667E1	1,084095764E1	-9,675445557E-1	5,612594604E0	1,224596763E1
2,290448344E1	1,084095764E1	-9,292449951E-1	5,535980225E0	1,220806848E1
2,290845072E1	1,084095764E1	-9,675445557E-1	5,535980225E0	1,221104345E1
2,291238749E1	1,084095764E1	-1,005859375E0	5,574295044E0	1,223155268E1
2,291632426E1	1,084095764E1	-1,159088135E0	5,650909424E0	1,228017203E1
2,292026103E1	1,087925720E1	-1,235702515E0	5,650909424E0	1,232144372E1
2,292419779E1	1,095587158E1	-1,235702515E0	5,689208984E0	1,240665876E1
2,292813456E1	1,099418640E1	-1,274002075E0	5,727523804E0	1,246193183E1
2,293210185E1	1,103248596E1	-1,388931274E0	5,727523804E0	1,250797368E1
2,293603862E1	1,110910034E1	-1,427230835E0	5,689208984E0	1,256249168E1
2,293997538E1	1,103248596E1	-1,503845215E0	5,612594604E0	1,246910242E1
2,294391215E1	1,114741516E1	-1,580459595E0	5,421066284E0	1,249602645E1
2,294784892E1	1,126232910E1	-1,772003174E0	5,344451904E0	1,259139461E1
2,295181620E1	1,133894348E1	-1,848617554E0	5,191223145E0	1,260705453E1
2,295575297E1	1,145387268E1	-1,963531494E0	5,076293945E0	1,268130181E1
2,295968974E1	1,164540100E1	-2,155075073E0	4,884765625E0	1,281095813E1
2,296362650E1	1,183694458E1	-2,346603394E0	4,769836426E0	1,297579069E1
2,296756327E1	1,206678772E1	-2,576446533E0	4,616607666E0	1,317416065E1
2,297150004E1	1,225831604E1	-2,691375732E0	4,463378906E0	1,332034409E1
2,297546733E1	1,252647400E1	-2,844604492E0	4,271850586E0	1,353709840E1
2,297940409E1	1,290954590E1	-2,997833252E0	4,156921387E0	1,388968592E1
2,298334086E1	1,321600342E1	-3,151062012E0	4,003692627E0	1,416409167E1
2,298727763E1	1,356076050E1	-3,304290771E0	3,888778687E0	1,448913947E1
2,299121440E1	1,382891846E1	-3,457519531E0	3,773849487E0	1,474568978E1
2,299515116E1	1,421199036E1	-3,649047852E0	3,697235107E0	1,513161484E1
2,299911845E1	1,455674744E1	-3,917205811E0	3,582321167E0	1,549439971E1
2,300305522E1	1,482490540E1	-4,185348511E0	3,505706787E0	1,579825757E1
2,300699198E1	1,509304810E1	-4,453506470E0	3,467391968E0	1,611386446E1
2,301092875E1	1,532289124E1	-4,721649170E0	3,544006348E0	1,642086927E1
2,301486552E1	1,543782043E1	-4,913192749E0	3,582321167E0	1,659213029E1
2,301883280E1	1,555273438E1	-5,066421509E0	3,697235107E0	1,676978595E1
2,302276957E1	1,559104919E1	-5,257949829E0	3,850463867E0	1,689831126E1
2,302670634E1	1,547612000E1	-5,334564209E0	4,003692627E0	1,685222300E1
2,303064311E1	1,528459167E1	-5,411178589E0	4,118621826E0	1,672909568E1
2,303457988E1	1,501643372E1	-5,334564209E0	4,271850586E0	1,649847157E1
2,303851664E1	1,463336182E1	-5,181335449E0	4,425079346E0	1,614195906E1
2,304248393E1	1,417367554E1	-4,989807129E0	4,539993286E0	1,569722244E1
2,304642070E1	1,371398926E1	-4,798263550E0	4,731536865E0	1,528019226E1
2,305035746E1	1,313938904E1	-4,606735229E0	4,961380005E0	1,478109757E1
2,305429423E1	1,260308838E1	-4,453506470E0	5,152908325E0	1,432564207E1
2,305823100E1	1,195185852E1	-4,338577271E0	5,421066284E0	1,382237803E1
2,306216776E1	1,126232910E1	-4,147048950E0	5,689208984E0	1,328176083E1
2,306613505E1	1,061111450E1	-4,070434570E0	5,880752563E0	1,279638384E1
2,307007182E1	9,921585083E0	-3,917205811E0	6,110595703E0	1,229315792E1
2,307400859E1	9,155441284E0	-3,763977051E0	6,263824463E0	1,171431284E1
2,307794535E1	8,427597046E0	-3,610748291E0	6,417053223E0	1,119108874E1
2,308188212E1	7,776367188E0	-3,457519531E0	6,570281982E0	1,075150842E1
2,308584941E1	7,125152588E0	-3,265975952E0	6,608581543E0	1,025220700E1
2,308978617E1	6,627151489E0	-3,112747192E0	6,685195923E0	9,914644546E0
2,309372294E1	6,090850830E0	-2,997833252E0	6,761810303E0	9,581625468E0
2,309765971E1	5,707778931E0	-2,882904053E0	6,646896362E0	9,223399989E0
2,310159648E1	5,477935791E0	-2,844604492E0	6,608581543E0	9,042837235E0
2,310553324E1	5,286407471E0	-2,767990112E0	6,455352783E0	8,790873265E0
2,310950053E1	5,209793091E0	-2,691375732E0	6,302124023E0	8,608264319E0
2,311343730E1	5,209793091E0	-2,614761353E0	6,072280884E0	8,417334264E0
2,311737406E1	5,209793091E0	-2,576446533E0	5,765823364E0	8,186863860E0
2,312131083E1	5,324707031E0	-2,499832153E0	5,459365845E0	8,025356141E0
2,312524760E1	5,516250610E0	-2,499832153E0	5,267837524E0	8,026723726E0
2,312918437E1	5,822708130E0	-2,499832153E0	4,999679565E0	8,071547963E0
2,313315165E1	6,205780029E0	-2,499832153E0	4,808151245E0	8,238882507E0
2,313708842E1	6,550537109E0	-2,538146973E0	4,616607666E0	8,406235353E0
2,314102519E1	6,971923828E0	-2,538146973E0	4,463378906E0	8,658617856E0
2,314496196E1	7,354995728E0	-2,576446533E0	4,348464966E0	8,924303135E0
2,314889872E1	7,699752808E0	-2,614761353E0	4,233535767E0	9,167660297E0
2,315283549E1	8,082839966E0	-2,576446533E0	4,118621826E0	9,430451972E0
2,315680278E1	8,465911865E0	-2,614761353E0	4,118621826E0	9,770961385E0
2,316073954E1	8,810668945E0	-2,614761353E0	4,118621826E0	1,007114243E1
2,316467631E1	9,117126465E0	-2,691375732E0	4,118621826E0	1,035994904E1
2,316861308E1	9,461898804E0	-2,691375732E0	4,118621826E0	1,066461805E1
2,317254985E1	9,653427124E0	-2,691375732E0	4,118621826E0	1,083490675E1
2,317648661E1	9,806655884E0	-2,614761353E0	4,118621826E0	1,095310560E1
2,318045390E1	9,844970703E0	-2,538146973E0	4,118621826E0	1,096944319E1
2,318439067E1	9,844970703E0	-2,461532593E0	4,156921387E0	1,096642997E1
2,318832743E1	9,768356323E0	-2,346603394E0	4,118621826E0	1,085773358E1
2,319226420E1	9,691741943E0	-2,269989014E0	4,042007446E0	1,074339500E1
2,319620097E1	9,615127563E0	-2,078460693E0	4,042007446E0	1,063524805E1
2,320013774E1	9,538513184E0	-1,886917114E0	4,003692627E0	1,051538133E1
2,320410502E1	9,308670044E0	-1,733688354E0	3,927078247E0	1,025080274E1
2,320804179E1	9,232055664E0	-1,657073975E0	3,812164307E0	1,012468976E1
2,321197856E1	9,002212524E0	-1,542160034E0	3,773849487E0	9,882308832E0
2,321591532E1	8,810668945E0	-1,465545654E0	3,735549927E0	9,681427817E0
2,321985209E1	8,657440186E0	-1,350616455E0	3,620620728E0	9,480734667E0
2,322381938E1	8,542526245E0	-1,312316895E0	3,544006348E0	9,341140791E0
2,322775614E1	8,465911865E0	-1,312316895E0	3,544006348E0	9,271128320E0
2,323169291E1	8,274368286E0	-1,274002075E0	3,505706787E0	9,076245474E0
2,323562968E1	8,082839966E0	-1,274002075E0	3,467391968E0	8,886967439E0
2,323956645E1	7,967910767E0	-1,274002075E0	3,429092407E0	8,767517209E0
2,324350321E1	7,776367188E0	-1,312316895E0	3,352478027E0	8,569315678E0
2,324747050E1	7,584838867E0	-1,350616455E0	3,314163208E0	8,386752841E0
2,325140727E1	7,393295288E0	-1,274002075E0	3,352478027E0	8,217238309E0
2,325534404E1	7,278381348E0	-1,235702515E0	3,314163208E0	8,092309529E0
2,325928080E1	7,125152588E0	-1,274002075E0	3,237548828E0	7,929224622E0
2,326321757E1	7,086837769E0	-1,388931274E0	3,160934448E0	7,883140632E0
2,326715434E1	6,971923828E0	-1,465545654E0	3,199249268E0	7,809656958E0
2,327112162E1	6,895309448E0	-1,580459595E0	3,160934448E0	7,748203115E0
2,327505839E1	6,780380249E0	-1,657073975E0	3,160934448E0	7,662307555E0
2,327899516E1	6,703765869E0	-1,733688354E0	3,199249268E0	7,627669894E0
2,328293192E1	6,627151489E0	-1,810302734E0	3,237548828E0	7,594606986E0
2,328686869E1	6,512237549E0	-1,772003174E0	3,237548828E0	7,485382793E0
2,329080546E1	6,359008789E0	-1,733688354E0	3,275863647E0	7,360295560E0
2,329477275E1	6,320693970E0	-1,657073975E0	3,352478027E0	7,344125226E0
2,329870951E1	6,205780029E0	-1,503845215E0	3,390777588E0	7,229842934E0
2,330264628E1	6,129165649E0	-1,427230835E0	3,505706787E0	7,203724002E0
2,330658305E1	5,975936890E0	-1,465545654E0	3,697235107E0	7,178383747E0
2,331051982E1	5,975936890E0	-1,427230835E0	3,812164307E0	7,230588238E0
2,331445658E1	5,975936890E0	-1,427230835E0	4,003692627E0	7,333373318E0
2,331842387E1	6,014236450E0	-1,388931274E0	4,195236206E0	7,463255120E0
2,332236064E1	6,129165649E0	-1,312316895E0	4,310150146E0	7,606986360E0
2,332629740E1	6,167465210E0	-1,274002075E0	4,501693726E0	7,741185620E0
2,333023417E1	6,244079590E0	-1,197387695E0	4,654922485E0	7,879757012E0
2,333417094E1	6,320693970E0	-1,235702515E0	4,654922485E0	7,946473199E0
2,333810771E1	6,397308350E0	-1,235702515E0	4,769836426E0	8,074890362E0
2,334207499E1	6,435623169E0	-1,197387695E0	4,731536865E0	8,077030641E0
2,334601176E1	6,435623169E0	-1,235702515E0	4,769836426E0	8,105278885E0
2,334994853E1	6,550537109E0	-1,235702515E0	4,769836426E0	8,196818691E0
2,335388529E1	6,550537109E0	-1,235702515E0	4,654922485E0	8,130485869E0
2,335782206E1	6,588851929E0	-1,235702515E0	4,654922485E0	8,161386756E0
2,336175883E1	6,512237549E0	-1,235702515E0	4,616607666E0	8,077701711E0
2,336572612E1	6,627151489E0	-1,235702515E0	4,539993286E0	8,127584918E0
2,336966288E1	6,512237549E0	-1,235702515E0	4,386764526E0	7,948578590E0
2,337359965E1	6,473922729E0	-1,197387695E0	4,233535767E0	7,827403010E0
2,337753642E1	6,473922729E0	-1,235702515E0	4,118621826E0	7,771851900E0
2,338147318E1	6,435623169E0	-1,197387695E0	4,003692627E0	7,673365462E0
2,338540995E1	6,435623169E0	-1,235702515E0	3,812164307E0	7,581345723E0
2,338937724E1	6,512237549E0	-1,235702515E0	3,735549927E0	7,608582776E0
2,339331400E1	6,550537109E0	-1,312316895E0	3,620620728E0	7,598724005E0
2,339725077E1	6,627151489E0	-1,350616455E0	3,620620728E0	7,671518502E0
2,340118754E1	6,703765869E0	-1,427230835E0	3,544006348E0	7,716051171E0
2,340512431E1	6,780380249E0	-1,465545654E0	3,544006348E0	7,789824220E0
2,340906108E1	6,818695068E0	-1,542160034E0	3,544006348E0	7,837910500E0
2,341302836E1	6,971923828E0	-1,503845215E0	3,582321167E0	7,981371890E0
2,341696513E1	7,086837769E0	-1,465545654E0	3,735549927E0	8,144042416E0
2,342090190E1	7,240066528E0	-1,465545654E0	3,735549927E0	8,277724364E0
2,342483866E1	7,278381348E0	-1,427230835E0	3,888778687E0	8,374629698E0
2,342877543E1	7,431610107E0	-1,427230835E0	4,042007446E0	8,579256427E0
2,343271220E1	7,469909668E0	-1,388931274E0	4,271850586E0	8,716500901E0
2,343667948E1	7,584838867E0	-1,388931274E0	4,386764526E0	8,871449359E0
2,344061625E1	7,661453247E0	-1,388931274E0	4,539993286E0	9,013242201E0
2,344455302E1	7,776367188E0	-1,388931274E0	4,654922485E0	9,168932330E0
2,344848979E1	7,891296387E0	-1,312316895E0	4,693222046E0	9,274754308E0
2,345242655E1	7,967910767E0	-1,235702515E0	4,769836426E0	9,368345757E0
2,345636332E1	8,044525146E0	-1,235702515E0	4,846450806E0	9,472562006E0
2,346033061E1	8,082839966E0	-1,235702515E0	4,884765625E0	9,524715105E0
2,346426738E1	8,197753906E0	-1,197387695E0	4,923065186E0	9,637088628E0
2,346820414E1	8,312683105E0	-1,235702515E0	4,961380005E0	9,759249596E0
2,347214091E1	8,350982666E0	-1,235702515E0	4,961380005E0	9,791892756E0
2,347607768E1	8,504211426E0	-1,235702515E0	5,037994385E0	9,961423598E0
2,348001445E1	8,657440186E0	-1,235702515E0	5,076293945E0	1,011172545E1
2,348398173E1	8,848983765E0	-1,274002075E0	5,076293945E0	1,028087327E1
2,348791850E1	8,925598145E0	-1,312316895E0	5,037994385E0	1,033295046E1
2,349185526E1	9,117126465E0	-1,427230835E0	5,076293945E0	1,053222403E1
2,349579203E1	9,232055664E0	-1,465545654E0	5,076293945E0	1,063707836E1
2,349972880E1	9,385284424E0	-1,580459595E0	5,037994385E0	1,076860268E1
2,350366557E1	9,461898804E0	-1,580459595E0	5,114608765E0	1,087127427E1
2,350763285E1	9,615127563E0	-1,542160034E0	5,191223145E0	1,103529489E1
2,351156962E1	9,653427124E0	-1,542160034E0	5,229522705E0	1,108669565E1
2,351550639E1	9,768356323E0	-1,542160034E0	5,267837524E0	1,120487193E1
2,351944316E1	9,768356323E0	-1,503845215E0	5,344451904E0	1,123590236E1
2,352337992E1	9,806655884E0	-1,465545654E0	5,497680664E0	1,133767244E1
2,352731669E1	9,806655884E0	-1,465545654E0	5,650909424E0	1,141276045E1
2,353128398E1	9,806655884E0	-1,427230835E0	5,804138184E0	1,148457694E1
2,353522074E1	9,806655884E0	-1,427230835E0	5,995666504E0	1,158255172E1
2,353915751E1	9,883270264E0	-1,465545654E0	6,187210083E0	1,175195404E1
2,354309428E1	9,921585083E0	-1,503845215E0	6,378738403E0	1,189065619E1
2,354703105E1	9,998199463E0	-1,427230835E0	6,608581543E0	1,206956214E1
2,355096781E1	9,959884644E0	-1,388931274E0	6,838424683E0	1,216110539E1
2,355493510E1	1,007481384E1	-1,465545654E0	7,144882202E0	1,243780687E1
